%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=214003, 2025/05/27 16:46:21.03)
1 21 9.593541e-01 1.007128e+00 9.955073e-04 9.955073e-04 1.988995e-03 2.010977e-03 5.010805e-03 9.939833e-03 9.953708e-03 1.987069e-02 1.987382e-02 1.992415e-02 1.998616e-02 2.003926e-02 2.986341e-02 5.007245e-02 6.958391e-02 6.982435e-02 6.995958e-02 7.122528e-02 9.953969e-02 2.007365e-01 2.985966e-01 3.012643e-01 4.992003e-01 1.007128e+00 
2 41 9.067916e-01 1.006865e+00 9.937037e-04 9.937037e-04 1.983240e-03 2.010881e-03 4.997480e-03 9.897221e-03 9.948269e-03 1.974100e-02 1.976876e-02 1.984668e-02 1.989036e-02 2.010325e-02 2.980325e-02 4.986410e-02 6.922226e-02 6.979499e-02 7.036254e-02 7.133828e-02 9.989552e-02 2.008912e-01 2.974636e-01 3.017433e-01 4.977525e-01 1.006865e+00 
3 61 8.388305e-01 1.016814e+00 9.921698e-04 9.921698e-04 1.975341e-03 2.006512e-03 4.994303e-03 9.871309e-03 9.945108e-03 1.961716e-02 1.969377e-02 1.976404e-02 1.979798e-02 2.002792e-02 2.961823e-02 5.021502e-02 6.890887e-02 6.963653e-02 7.018875e-02 7.109647e-02 9.977767e-02 2.003966e-01 2.960806e-01 3.009030e-01 4.958610e-01 1.016814e+00 
4 81 7.832205e-01 1.014870e+00 9.895182e-04 9.895182e-04 1.963653e-03 2.005383e-03 4.980487e-03 9.844683e-03 9.935569e-03 1.951375e-02 1.961859e-02 1.970037e-02 1.973219e-02 2.012985e-02 2.967191e-02 5.001305e-02 6.863506e-02 6.955789e-02 6.983701e-02 7.067166e-02 9.968815e-02 2.005679e-01 2.942967e-01 3.000193e-01 4.934594e-01 1.014870e+00 
5 101 7.397625e-01 1.009995e+00 9.918083e-04 9.918083e-04 1.957615e-03 2.000874e-03 4.999092e-03 9.841673e-03 9.910323e-03 1.941462e-02 1.954481e-02 1.959195e-02 1.974414e-02 2.012449e-02 2.968099e-02 4.989283e-02 6.875413e-02 6.942595e-02 6.953771e-02 7.067409e-02 9.970281e-02 1.998584e-01 2.957421e-01 3.008496e-01 4.905604e-01 1.009995e+00 
6 121 7.209489e-01 1.007763e+00 9.861948e-04 9.861948e-04 1.956477e-03 2.009430e-03 5.024971e-03 9.795294e-03 9.940735e-03 1.936482e-02 1.948987e-02 1.962674e-02 1.980658e-02 2.036322e-02 2.975889e-02 4.992604e-02 6.836021e-02 6.906603e-02 6.946319e-02 7.050453e-02 9.934426e-02 1.993209e-01 2.960017e-01 3.001023e-01 4.896686e-01 1.007763e+00 
7 141 7.229863e-01 1.006370e+00 9.857553e-04 9.857553e-04 1.947849e-03 2.021042e-03 5.027318e-03 9.818749e-03 9.911525e-03 1.934608e-02 1.953970e-02 1.957766e-02 1.979595e-02 2.031272e-02 2.961464e-02 4.978324e-02 6.792518e-02 6.923198e-02 6.928449e-02 7.050944e-02 9.873204e-02 2.006243e-01 2.966504e-01 3.014018e-01 4.870854e-01 1.006370e+00 
8 161 7.430285e-01 1.004304e+00 9.850532e-04 9.850532e-04 1.954738e-03 2.016549e-03 5.096071e-03 9.848580e-03 9.943461e-03 1.923784e-02 1.946293e-02 1.954033e-02 1.978793e-02 2.047406e-02 2.954394e-02 4.988181e-02 6.794802e-02 6.909306e-02 6.971060e-02 7.119995e-02 9.841861e-02 2.010111e-01 2.959136e-01 3.027964e-01 4.859160e-01 1.004304e+00 
9 181 7.679014e-01 9.990498e-01 9.824788e-04 9.824788e-04 1.949057e-03 2.016105e-03 5.092934e-03 9.811698e-03 9.921131e-03 1.918812e-02 1.935116e-02 1.944373e-02 1.977673e-02 2.043390e-02 2.991230e-02 5.000818e-02 6.758995e-02 6.916374e-02 6.970552e-02 7.256463e-02 9.872854e-02 2.002758e-01 2.967290e-01 3.019600e-01 4.834673e-01 9.990498e-01 
10 201 7.885267e-01 9.939770e-01 9.783174e-04 9.783174e-04 1.944976e-03 2.013502e-03 5.093696e-03 9.803655e-03 9.946196e-03 1.912804e-02 1.923556e-02 1.942331e-02 1.972237e-02 2.059391e-02 2.979778e-02 5.009000e-02 6.754786e-02 6.954875e-02 7.017504e-02 7.292490e-02 9.902995e-02 2.009344e-01 2.984532e-01 3.030037e-01 4.870494e-01 9.939770e-01 
11 221 7.946985e-01 9.895320e-01 9.758854e-04 9.758854e-04 1.940142e-03 2.009011e-03 5.091014e-03 9.782227e-03 9.916983e-03 1.905253e-02 1.914468e-02 1.934475e-02 1.978329e-02 2.051557e-02 2.961980e-02 4.983990e-02 6.783859e-02 7.020535e-02 7.043215e-02 7.279941e-02 9.929866e-02 1.997404e-01 2.970924e-01 3.046324e-01 4.844489e-01 9.895320e-01 
12 241 7.848714e-01 9.831520e-01 9.733554e-04 9.733554e-04 1.938429e-03 2.010200e-03 5.073520e-03 9.825232e-03 9.895332e-03 1.894732e-02 1.912366e-02 1.927600e-02 1.971211e-02 2.040436e-02 2.949072e-02 4.995082e-02 6.772122e-02 7.021271e-02 7.061822e-02 7.303387e-02 9.984284e-02 1.988596e-01 2.968559e-01 3.072495e-01 4.838756e-01 9.831520e-01 
13 261 7.569113e-01 9.768732e-01 9.728370e-04 9.728370e-04 1.933093e-03 2.023303e-03 5.088096e-03 9.790074e-03 9.940294e-03 1.882597e-02 1.911839e-02 1.921341e-02 1.964310e-02 2.037092e-02 2.946209e-02 4.975250e-02 6.753252e-02 7.010103e-02 7.053557e-02 7.344681e-02 9.968720e-02 1.981925e-01 2.958202e-01 3.078212e-01 4.821587e-01 9.768732e-01 
14 281 7.505217e-01 9.728533e-01 9.708508e-04 9.708508e-04 1.930030e-03 2.028571e-03 5.081038e-03 9.779777e-03 1.005979e-02 1.875217e-02 1.899330e-02 1.911896e-02 1.959885e-02 2.025582e-02 2.959655e-02 4.964551e-02 6.758420e-02 6.994483e-02 7.017271e-02 7.342861e-02 9.967979e-02 1.986536e-01 2.951720e-01 3.072500e-01 4.830173e-01 9.728533e-01 
15 301 7.770714e-01 9.721166e-01 9.818809e-04 9.818809e-04 1.938767e-03 2.026000e-03 5.056302e-03 9.813083e-03 1.009855e-02 1.864520e-02 1.897257e-02 1.916792e-02 1.957118e-02 2.017489e-02 2.963888e-02 5.012643e-02 6.730376e-02 6.974318e-02 6.974993e-02 7.339274e-02 9.924209e-02 1.983580e-01 2.945660e-01 3.072277e-01 4.808188e-01 9.721166e-01 
16 321 7.888830e-01 9.664491e-01 9.853161e-04 9.853161e-04 1.941839e-03 2.012670e-03 5.059685e-03 9.854381e-03 1.009916e-02 1.856120e-02 1.899658e-02 1.929823e-02 1.950648e-02 2.009735e-02 2.958288e-02 5.011768e-02 6.702604e-02 6.929117e-02 6.970494e-02 7.339629e-02 9.881992e-02 1.986192e-01 2.954055e-01 3.082116e-01 4.781450e-01 9.664491e-01 
17 341 7.732495e-01 9.613190e-01 9.834398e-04 9.834398e-04 1.951391e-03 2.019706e-03 5.041347e-03 9.852008e-03 1.013363e-02 1.847582e-02 1.890544e-02 1.930979e-02 1.950940e-02 2.013081e-02 2.950182e-02 5.026986e-02 6.690560e-02 6.887162e-02 6.947150e-02 7.358834e-02 9.837178e-02 1.999895e-01 2.939154e-01 3.070858e-01 4.760137e-01 9.613190e-01 
18 361 7.412192e-01 9.549503e-01 9.805386e-04 9.805386e-04 1.949425e-03 2.010424e-03 5.035715e-03 9.798145e-03 1.008192e-02 1.841682e-02 1.880210e-02 1.930193e-02 1.954783e-02 2.007090e-02 2.945254e-02 5.011805e-02 6.670175e-02 6.853432e-02 6.949735e-02 7.373113e-02 9.779325e-02 2.001293e-01 2.924736e-01 3.081183e-01 4.756008e-01 9.549503e-01 
19 381 7.308705e-01 9.491336e-01 9.760728e-04 9.760728e-04 1.949486e-03 2.008757e-03 5.015643e-03 9.790342e-03 1.001981e-02 1.836433e-02 1.866814e-02 1.921899e-02 1.944414e-02 2.020730e-02 2.941910e-02 5.006738e-02 6.648348e-02 6.820429e-02 6.989546e-02 7.343721e-02 9.798704e-02 1.999335e-01 2.908698e-01 3.066395e-01 4.742262e-01 9.491336e-01 
20 401 7.112530e-01 9.462526e-01 9.716240e-04 9.716240e-04 1.942454e-03 2.000946e-03 5.021040e-03 9.827127e-03 1.003244e-02 1.830380e-02 1.861755e-02 1.912345e-02 1.939307e-02 2.033312e-02 2.925689e-02 4.982896e-02 6.612310e-02 6.836627e-02 6.969087e-02 7.336159e-02 9.767059e-02 2.007085e-01 2.897064e-01 3.061319e-01 4.712264e-01 9.462526e-01 
21 421 7.025198e-01 9.414378e-01 9.681839e-04 9.681839e-04 1.950210e-03 1.988266e-03 4.992251e-03 9.817157e-03 9.991565e-03 1.825697e-02 1.852796e-02 1.903503e-02 1.939106e-02 2.040846e-02 2.924374e-02 4.955543e-02 6.604544e-02 6.829400e-02 7.073416e-02 7.301575e-02 9.723726e-02 1.997641e-01 2.887683e-01 3.055662e-01 4.742488e-01 9.414378e-01 
22 441 7.038409e-01 9.348418e-01 9.657374e-04 9.657374e-04 1.959531e-03 1.994382e-03 4.973965e-03 9.921077e-03 1.013835e-02 1.823115e-02 1.842214e-02 1.892800e-02 1.943870e-02 2.045071e-02 2.976450e-02 4.946799e-02 6.581441e-02 6.840164e-02 7.060619e-02 7.266675e-02 9.723625e-02 1.998282e-01 2.900762e-01 3.046134e-01 4.760677e-01 9.348418e-01 
23 461 6.844541e-01 9.333253e-01 9.621135e-04 9.621135e-04 1.961589e-03 1.995191e-03 4.979897e-03 9.911841e-03 1.011885e-02 1.826032e-02 1.840492e-02 1.895078e-02 1.960428e-02 2.053174e-02 2.962935e-02 4.926307e-02 6.559203e-02 6.802064e-02 7.041700e-02 7.242353e-02 9.699132e-02 2.009741e-01 2.909880e-01 3.084121e-01 4.738970e-01 9.333253e-01 
24 481 6.636607e-01 9.294544e-01 9.591052e-04 9.591052e-04 1.962583e-03 2.010461e-03 4.984035e-03 9.919316e-03 1.009401e-02 1.819605e-02 1.830663e-02 1.883851e-02 1.952006e-02 2.052174e-02 2.992393e-02 4.905391e-02 6.531909e-02 6.764068e-02 7.029347e-02 7.235620e-02 9.703047e-02 2.010501e-01 2.909236e-01 3.076929e-01 4.752752e-01 9.294544e-01 
25 501 6.396564e-01 9.239791e-01 9.607241e-04 9.607241e-04 1.954542e-03 2.010493e-03 4.970902e-03 9.860351e-03 1.006397e-02 1.808589e-02 1.830487e-02 1.883965e-02 1.942335e-02 2.049006e-02 2.999001e-02 4.893324e-02 6.507718e-02 6.735385e-02 7.004346e-02 7.200022e-02 9.664239e-02 2.004343e-01 2.924983e-01 3.061310e-01 4.777224e-01 9.239791e-01 
26 521 6.229893e-01 9.185636e-01 9.612209e-04 9.612209e-04 1.945725e-03 2.006251e-03 4.936361e-03 9.825455e-03 1.005131e-02 1.807765e-02 1.821638e-02 1.890057e-02 1.934022e-02 2.042354e-02 2.992404e-02 4.893115e-02 6.477807e-02 6.728971e-02 7.018495e-02 7.195475e-02 9.638319e-02 2.016021e-01 2.935228e-01 3.048189e-01 4.892616e-01 9.185636e-01 
27 541 6.058141e-01 9.161271e-01 9.601390e-04 9.601390e-04 1.946023e-03 2.004302e-03 4.941138e-03 9.808271e-03 1.002106e-02 1.808296e-02 1.827013e-02 1.891790e-02 1.932473e-02 2.036781e-02 3.003674e-02 4.921927e-02 6.457013e-02 6.709128e-02 7.007395e-02 7.166208e-02 9.585550e-02 2.021629e-01 2.928362e-01 3.059213e-01 4.886796e-01 9.161271e-01 
28 561 5.889488e-01 9.100275e-01 9.557989e-04 9.557989e-04 1.947545e-03 1.998184e-03 4.939946e-03 9.762251e-03 9.968304e-03 1.805779e-02 1.824310e-02 1.888516e-02 1.924826e-02 2.031475e-02 3.000520e-02 4.919073e-02 6.482972e-02 6.690964e-02 6.988933e-02 7.177109e-02 9.531429e-02 2.017052e-01 2.944470e-01 3.057343e-01 4.881355e-01 9.100275e-01 
29 581 5.805045e-01 9.066817e-01 9.550706e-04 9.550706e-04 1.942667e-03 1.988618e-03 4.919037e-03 9.741485e-03 9.991684e-03 1.800318e-02 1.827201e-02 1.880429e-02 1.934566e-02 2.030404e-02 2.996996e-02 4.908848e-02 6.440701e-02 6.655804e-02 7.001781e-02 7.171316e-02 9.532513e-02 2.014223e-01 2.927228e-01 3.051380e-01 4.876368e-01 9.066817e-01 
30 601 5.762726e-01 9.029980e-01 9.545884e-04 9.545884e-04 1.939357e-03 1.981223e-03 4.926973e-03 9.747965e-03 1.001816e-02 1.799024e-02 1.820730e-02 1.875796e-02 1.936678e-02 2.022513e-02 2.993697e-02 4.890159e-02 6.403767e-02 6.730179e-02 6.974364e-02 7.150456e-02 9.492140e-02 2.012262e-01 2.951247e-01 3.040815e-01 4.873556e-01 9.029980e-01 
