%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=214003, 2025/05/27 16:46:21.03)
39 781 5.430681e-01 9.237558e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.047000000000000000e+03 -1.776000000000000000e+03
40 801 5.275517e-01 9.171637e+02 -2.400000000000000000e+03 -2.234000000000000000e+03 -1.991000000000000000e+03 -1.374000000000000000e+03
41 821 5.123401e-01 9.124621e+02 -2.400000000000000000e+03 -2.282000000000000000e+03 -2.081000000000000000e+03 -1.794000000000000000e+03
42 841 5.112256e-01 9.120515e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.997000000000000000e+03 -1.702000000000000000e+03
43 861 4.879697e-01 9.111263e+02 -2.400000000000000000e+03 -2.264000000000000000e+03 -2.037000000000000000e+03 -1.796000000000000000e+03
44 881 4.658872e-01 9.023786e+02 -2.400000000000000000e+03 -2.270000000000000000e+03 -2.015000000000000000e+03 -8.860000000000000000e+02
45 901 4.553234e-01 9.030250e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.091000000000000000e+03 -9.480000000000000000e+02
46 921 4.358777e-01 9.034290e+02 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.000000000000000000e+03 -7.740000000000000000e+02
47 941 4.040457e-01 9.050122e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.082000000000000000e+03 -1.540000000000000000e+03
48 961 4.006104e-01 9.037696e+02 -2.400000000000000000e+03 -2.316000000000000000e+03 -2.094000000000000000e+03 -1.470000000000000000e+03
49 981 3.871407e-01 9.009645e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.997000000000000000e+03 -1.502000000000000000e+03
50 1001 3.677518e-01 8.963967e+02 -2.400000000000000000e+03 -2.394000000000000000e+03 -2.017000000000000000e+03 -1.690000000000000000e+03
51 1021 3.471433e-01 8.940088e+02 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.100000000000000000e+03 -1.934000000000000000e+03
52 1041 3.333415e-01 8.974517e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.040000000000000000e+03 -1.732000000000000000e+03
53 1061 3.073741e-01 8.908439e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.047000000000000000e+03 -1.800000000000000000e+03
54 1081 2.888289e-01 8.993432e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.100000000000000000e+03 -1.732000000000000000e+03
55 1101 2.756659e-01 8.986433e+02 -2.400000000000000000e+03 -2.294000000000000000e+03 -2.100000000000000000e+03 -1.894000000000000000e+03
56 1121 2.493429e-01 9.015413e+02 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.088000000000000000e+03 -1.804000000000000000e+03
57 1141 2.445233e-01 8.983916e+02 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.100000000000000000e+03 -1.754000000000000000e+03
58 1161 2.265150e-01 9.054643e+02 -2.400000000000000000e+03 -2.200000000000000000e+03 -2.100000000000000000e+03 -1.964000000000000000e+03
59 1181 2.244332e-01 8.998860e+02 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.100000000000000000e+03 -1.994000000000000000e+03
60 1201 2.264462e-01 9.020422e+02 -2.400000000000000000e+03 -2.294000000000000000e+03 -2.141000000000000000e+03 -2.000000000000000000e+03
61 1221 2.370803e-01 9.119668e+02 -2.400000000000000000e+03 -2.382000000000000000e+03 -2.188000000000000000e+03 -2.000000000000000000e+03
62 1241 2.353565e-01 9.121444e+02 -2.400000000000000000e+03 -2.394000000000000000e+03 -2.197000000000000000e+03 -1.702000000000000000e+03
63 1261 2.326926e-01 9.083565e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.197000000000000000e+03 -1.888000000000000000e+03
64 1281 2.389659e-01 9.000308e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.776000000000000000e+03
65 1301 2.390522e-01 8.940947e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.194000000000000000e+03 -1.900000000000000000e+03
66 1321 2.455340e-01 8.896619e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.294000000000000000e+03 -1.734000000000000000e+03
67 1341 2.561936e-01 8.898557e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.191000000000000000e+03 -1.800000000000000000e+03
68 1361 2.625083e-01 8.857378e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.147000000000000000e+03 -1.900000000000000000e+03
69 1381 2.627226e-01 8.854265e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.800000000000000000e+03
70 1401 2.566438e-01 8.776471e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.197000000000000000e+03 -1.800000000000000000e+03
71 1421 2.612728e-01 8.767229e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.800000000000000000e+03
72 1441 2.628739e-01 8.755875e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.147000000000000000e+03 -1.894000000000000000e+03
73 1461 2.681138e-01 8.783841e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.100000000000000000e+03 -1.800000000000000000e+03
74 1481 2.680306e-01 8.809375e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.197000000000000000e+03 -1.994000000000000000e+03
75 1501 2.642983e-01 8.795754e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.047000000000000000e+03 -1.800000000000000000e+03
76 1521 2.528926e-01 8.748501e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.194000000000000000e+03 -1.894000000000000000e+03
77 1541 2.552656e-01 8.650601e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.147000000000000000e+03 -1.894000000000000000e+03
78 1561 2.482619e-01 8.642408e+02 -2.400000000000000000e+03 -2.394000000000000000e+03 -2.194000000000000000e+03 -1.894000000000000000e+03
79 1581 2.404504e-01 8.636673e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -1.800000000000000000e+03
80 1601 2.344631e-01 8.611149e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.197000000000000000e+03 -1.800000000000000000e+03
81 1621 2.262996e-01 8.593143e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -1.800000000000000000e+03
82 1641 2.264248e-01 8.589205e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.900000000000000000e+03
83 1661 2.351133e-01 8.606046e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.294000000000000000e+03 -1.894000000000000000e+03
84 1681 2.343957e-01 8.612203e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.800000000000000000e+03
85 1701 2.332679e-01 8.627350e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.147000000000000000e+03 -1.800000000000000000e+03
86 1721 2.299637e-01 8.611590e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.288000000000000000e+03 -1.800000000000000000e+03
87 1741 2.225040e-01 8.627378e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.241000000000000000e+03 -1.900000000000000000e+03
88 1761 2.213293e-01 8.594858e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.250000000000000000e+03 -1.900000000000000000e+03
89 1781 2.169096e-01 8.585727e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.200000000000000000e+03 -1.794000000000000000e+03
90 1801 2.183947e-01 8.578357e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.000000000000000000e+03
91 1821 2.159183e-01 8.573606e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.000000000000000000e+03
92 1841 2.195315e-01 8.559948e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -2.000000000000000000e+03
93 1861 2.190405e-01 8.574297e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.288000000000000000e+03 -1.894000000000000000e+03
94 1881 2.110277e-01 8.578339e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.297000000000000000e+03 -1.994000000000000000e+03
95 1901 2.030203e-01 8.543281e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.244000000000000000e+03 -1.800000000000000000e+03
96 1921 1.985214e-01 8.506905e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.244000000000000000e+03 -1.994000000000000000e+03
97 1941 1.988415e-01 8.462932e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.291000000000000000e+03 -2.000000000000000000e+03
98 1961 1.996652e-01 8.419908e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.297000000000000000e+03 -1.900000000000000000e+03
99 1981 2.083110e-01 8.386979e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.300000000000000000e+03 -1.994000000000000000e+03
100 2001 2.181449e-01 8.362841e+02 -2.400000000000000000e+03 -2.400000000000000000e+03 -2.344000000000000000e+03 -2.000000000000000000e+03
