%  columns="iteration, evaluation, void, void, void, xmean" (startseed=214003, 2025/05/27 16:46:21.03)
10 201 0 0 0 5.822683e-03 3.554705e-02 5.882076e-02 1.962520e-01 1.531987e-03 6.050367e-02 2.957935e-02 9.885447e-02 9.891295e-02 8.618035e-02 6.412592e-02 7.080677e-02 5.193450e-01 3.007989e-02 2.710883e-01 1.219778e+00 4.043321e-02 2.209916e-01 1.245752e+00 3.851390e-01 2.584307e-03 1.029210e+00 4.429080e-04 
11 221 0 0 0 6.009426e-03 3.347261e-02 4.813811e-02 1.794209e-01 2.379129e-03 5.800475e-02 3.182456e-02 9.707249e-02 1.102452e-01 9.006594e-02 6.760987e-02 7.184356e-02 4.787651e-01 2.593616e-02 2.761937e-01 1.352525e+00 3.968135e-02 1.708061e-01 1.155960e+00 3.450008e-01 2.570625e-03 9.980200e-01 3.813793e-04 
12 241 0 0 0 5.724758e-03 3.122002e-02 5.035735e-02 2.366550e-01 1.592957e-03 5.701042e-02 3.612395e-02 7.535786e-02 1.100923e-01 7.868231e-02 7.351424e-02 6.660005e-02 4.722192e-01 3.190808e-02 2.636307e-01 1.467165e+00 4.336917e-02 1.622587e-01 1.393984e+00 3.331701e-01 2.755503e-03 1.140484e+00 1.844990e-04 
13 261 0 0 0 4.984153e-03 3.132435e-02 4.682474e-02 2.692021e-01 5.556066e-03 4.832329e-02 3.804439e-02 7.380768e-02 9.243429e-02 8.148170e-02 6.275729e-02 6.675554e-02 5.532101e-01 3.112671e-02 2.919131e-01 1.431282e+00 3.414362e-02 1.686311e-01 1.446717e+00 3.562129e-01 2.400632e-03 1.057205e+00 1.523584e-03 
14 281 0 0 0 4.669948e-03 4.076364e-02 4.950303e-02 2.684575e-01 7.047449e-03 4.916468e-02 3.234318e-02 3.724818e-02 9.007582e-02 1.024656e-01 5.939373e-02 6.487119e-02 5.744728e-01 3.097688e-02 2.672386e-01 1.421687e+00 2.977022e-02 1.666982e-01 1.203561e+00 4.337753e-01 2.764117e-03 1.316319e+00 2.488880e-03 
15 301 0 0 0 6.345648e-03 4.584339e-02 5.387596e-02 2.592346e-01 5.932863e-03 4.400214e-02 3.016525e-02 3.377091e-02 1.330886e-01 9.094238e-02 6.695032e-02 7.340953e-02 6.354050e-01 2.637141e-02 2.709886e-01 1.409506e+00 2.218904e-02 1.760325e-01 1.822497e+00 4.689313e-01 3.734069e-03 1.256662e+00 2.630959e-03 
16 321 0 0 0 7.169987e-03 4.122973e-02 5.541810e-02 2.246374e-01 4.998902e-03 5.020144e-02 2.646598e-02 2.956152e-02 1.536040e-01 8.560458e-02 7.123575e-02 7.690998e-02 6.542962e-01 3.099990e-02 2.825972e-01 1.211748e+00 1.877093e-02 1.393998e-01 1.709789e+00 4.901205e-01 3.790543e-03 1.246678e+00 2.888572e-03 
17 341 0 0 0 7.053353e-03 3.566253e-02 5.515068e-02 2.587043e-01 5.140578e-03 5.459266e-02 2.668357e-02 4.185477e-02 1.326696e-01 9.001825e-02 6.397182e-02 7.771903e-02 5.602312e-01 2.931355e-02 2.718846e-01 1.198278e+00 1.734347e-02 1.232895e-01 1.674252e+00 5.133687e-01 3.626006e-03 1.320278e+00 4.067450e-03 
18 361 0 0 0 7.105273e-03 3.433493e-02 7.069619e-02 2.761446e-01 2.726360e-03 4.534013e-02 2.471024e-02 5.773368e-02 1.222998e-01 9.992581e-02 5.698310e-02 7.377364e-02 4.893456e-01 3.000217e-02 2.598597e-01 1.328596e+00 2.455835e-02 1.272774e-01 1.642530e+00 4.884081e-01 3.469423e-03 1.319329e+00 3.822795e-03 
19 381 0 0 0 7.623604e-03 3.447196e-02 7.157166e-02 3.241432e-01 2.514750e-03 3.188427e-02 2.112166e-02 4.298665e-02 1.306578e-01 1.208898e-01 6.051458e-02 7.353182e-02 4.668064e-01 2.975199e-02 2.512177e-01 1.307418e+00 2.112218e-02 1.010293e-01 1.622022e+00 5.239779e-01 3.253097e-03 1.318238e+00 3.871814e-03 
20 401 0 0 0 7.819402e-03 3.272960e-02 7.766305e-02 3.018831e-01 1.584779e-03 2.922173e-02 1.963221e-02 5.077808e-02 1.300730e-01 1.218247e-01 5.933029e-02 7.524094e-02 5.041585e-01 3.194437e-02 2.608758e-01 1.169410e+00 2.716080e-02 1.262506e-01 1.889639e+00 5.868014e-01 3.638130e-03 1.420390e+00 3.632688e-03 
21 421 0 0 0 8.658905e-03 3.471734e-02 8.389044e-02 3.043306e-01 1.316748e-03 3.238773e-02 1.667318e-02 5.719320e-02 1.294595e-01 1.058201e-01 5.258588e-02 7.174656e-02 5.532848e-01 3.067721e-02 2.494584e-01 1.168629e+00 2.464266e-02 1.497539e-01 1.917943e+00 5.717255e-01 3.432036e-03 1.752800e+00 3.826007e-03 
22 441 0 0 0 9.707198e-03 3.633104e-02 8.399651e-02 3.274985e-01 1.480635e-03 3.092423e-02 1.659688e-02 6.899348e-02 1.489178e-01 1.356034e-01 7.788625e-02 7.179075e-02 6.589492e-01 4.117187e-02 2.559811e-01 1.119122e+00 2.682092e-02 1.344206e-01 1.840963e+00 5.830008e-01 3.508606e-03 1.725525e+00 4.204927e-03 
23 461 0 0 0 8.952019e-03 3.962599e-02 6.863245e-02 3.370168e-01 2.022663e-03 3.532217e-02 2.184326e-02 8.495649e-02 1.524220e-01 1.344159e-01 7.640264e-02 7.374707e-02 5.475358e-01 4.974015e-02 2.526211e-01 9.669694e-01 2.429787e-02 1.341798e-01 1.762238e+00 7.046261e-01 3.583253e-03 1.633091e+00 3.587129e-03 
24 481 0 0 0 9.746435e-03 3.913035e-02 6.376351e-02 2.926031e-01 1.950238e-03 2.941057e-02 1.717549e-02 6.930724e-02 1.613284e-01 1.359940e-01 5.592813e-02 7.159558e-02 5.251383e-01 4.891886e-02 2.483678e-01 9.422972e-01 2.656154e-02 1.235066e-01 1.956657e+00 6.957295e-01 3.203312e-03 1.677091e+00 3.741872e-03 
25 501 0 0 0 9.788430e-03 3.578783e-02 6.582835e-02 3.228240e-01 9.994687e-04 2.773188e-02 2.030621e-02 5.504436e-02 1.600468e-01 1.231676e-01 5.126906e-02 6.702143e-02 4.961819e-01 5.023887e-02 2.413693e-01 9.319357e-01 3.288935e-02 1.363629e-01 1.791512e+00 6.918023e-01 2.794794e-03 1.773636e+00 4.083795e-03 
26 521 0 0 0 9.858792e-03 4.011819e-02 6.389843e-02 3.149618e-01 1.174533e-03 3.400229e-02 1.745866e-02 5.419511e-02 1.650485e-01 1.450201e-01 5.598822e-02 6.318944e-02 4.358319e-01 5.192652e-02 2.360266e-01 1.041599e+00 3.042007e-02 1.302031e-01 1.617820e+00 7.558648e-01 2.830170e-03 1.285461e+00 4.380677e-03 
27 541 0 0 0 9.161886e-03 3.881862e-02 6.417630e-02 3.108980e-01 2.591007e-03 3.511428e-02 2.168719e-02 7.276743e-02 1.860650e-01 1.671853e-01 5.791562e-02 6.256689e-02 5.183929e-01 4.915642e-02 2.439547e-01 9.179802e-01 2.138468e-02 1.093355e-01 1.733783e+00 7.298037e-01 2.468055e-03 1.244689e+00 4.950449e-03 
28 561 0 0 0 8.545994e-03 3.816950e-02 7.082402e-02 3.025060e-01 2.280424e-03 2.936535e-02 2.189364e-02 1.063845e-01 1.704087e-01 1.517646e-01 5.414480e-02 6.283418e-02 6.618244e-01 4.259677e-02 2.258396e-01 8.532938e-01 2.394205e-02 1.169491e-01 1.675415e+00 7.278569e-01 2.388336e-03 1.196810e+00 5.272169e-03 
29 581 0 0 0 8.161141e-03 4.002293e-02 7.934934e-02 2.996680e-01 3.041327e-03 3.096277e-02 2.349435e-02 8.844608e-02 1.564842e-01 1.639455e-01 4.423854e-02 6.200311e-02 6.592789e-01 4.111004e-02 2.216820e-01 8.421336e-01 2.800096e-02 1.012626e-01 1.922721e+00 7.398721e-01 2.379308e-03 1.060818e+00 4.983221e-03 
30 601 0 0 0 8.442958e-03 3.866479e-02 7.377357e-02 2.923082e-01 5.540734e-03 3.067568e-02 2.828527e-02 6.389304e-02 1.675182e-01 1.537288e-01 5.367537e-02 6.652433e-02 7.787293e-01 3.951903e-02 1.935213e-01 9.036723e-01 2.545698e-02 1.034138e-01 1.939998e+00 6.371776e-01 2.449235e-03 1.040099e+00 5.542789e-03 
31 621 0 0 0 8.181272e-03 3.954731e-02 7.989407e-02 2.928367e-01 5.177648e-03 3.156507e-02 2.985705e-02 5.350486e-02 1.807597e-01 1.192882e-01 5.004938e-02 6.469501e-02 7.712727e-01 3.780902e-02 1.634390e-01 8.909422e-01 3.836971e-02 1.082484e-01 1.899195e+00 6.656928e-01 2.653839e-03 1.121148e+00 6.306125e-03 
32 641 0 0 0 8.490341e-03 3.876133e-02 8.199739e-02 2.759504e-01 6.252033e-03 3.090226e-02 2.910608e-02 6.016038e-02 2.141741e-01 1.172265e-01 4.978888e-02 6.244826e-02 7.983585e-01 3.553153e-02 1.560174e-01 8.387864e-01 4.730593e-02 1.175422e-01 2.189170e+00 6.314519e-01 2.954783e-03 1.271339e+00 6.751984e-03 
33 661 0 0 0 8.825440e-03 3.829298e-02 8.042111e-02 2.623092e-01 3.748872e-03 2.800742e-02 2.866640e-02 5.605240e-02 2.010041e-01 1.077581e-01 4.807855e-02 6.302216e-02 8.927147e-01 3.508404e-02 1.671653e-01 8.276282e-01 4.227491e-02 1.319244e-01 2.236529e+00 5.932575e-01 3.073760e-03 1.263368e+00 6.636133e-03 
34 681 0 0 0 8.290254e-03 3.999518e-02 8.568065e-02 2.573406e-01 5.205608e-03 2.756722e-02 2.950080e-02 1.092900e-01 1.894579e-01 8.568234e-02 5.414860e-02 6.041302e-02 8.695179e-01 3.922129e-02 1.869198e-01 8.323427e-01 3.894307e-02 1.262569e-01 2.177531e+00 6.184730e-01 3.158186e-03 1.413181e+00 6.263273e-03 
35 701 0 0 0 8.479493e-03 3.884509e-02 8.632369e-02 2.266119e-01 5.196819e-03 2.304711e-02 2.843129e-02 9.050008e-02 1.922775e-01 7.177901e-02 4.928834e-02 5.338321e-02 8.701200e-01 3.378272e-02 1.724985e-01 8.691386e-01 3.795298e-02 1.054751e-01 1.828588e+00 5.904630e-01 3.408640e-03 1.561966e+00 6.439381e-03 
36 721 0 0 0 9.417276e-03 3.478118e-02 9.109905e-02 2.284977e-01 6.571859e-03 2.134842e-02 2.538592e-02 9.137176e-02 2.213379e-01 8.420139e-02 5.440551e-02 5.168752e-02 8.681283e-01 3.409050e-02 1.421026e-01 8.492019e-01 3.314790e-02 9.580306e-02 1.881037e+00 6.025804e-01 3.259512e-03 1.460549e+00 6.265857e-03 
37 741 0 0 0 8.564771e-03 3.604623e-02 8.235400e-02 2.497610e-01 7.201403e-03 1.654703e-02 2.535632e-02 6.106522e-02 1.803970e-01 7.328286e-02 6.283500e-02 5.781529e-02 9.146654e-01 3.363629e-02 1.323123e-01 9.446632e-01 2.938026e-02 9.679931e-02 1.969182e+00 5.449452e-01 3.458155e-03 1.301708e+00 6.051252e-03 
38 761 0 0 0 8.387668e-03 3.551453e-02 7.990722e-02 2.800603e-01 6.209693e-03 1.122963e-02 2.301516e-02 9.210120e-02 1.772180e-01 6.803566e-02 6.720566e-02 6.362442e-02 8.592619e-01 4.044779e-02 1.099171e-01 8.923816e-01 2.937817e-02 1.234590e-01 1.974512e+00 5.945763e-01 3.362854e-03 1.327286e+00 5.907904e-03 
39 781 0 0 0 8.896442e-03 3.684249e-02 8.514655e-02 2.895505e-01 4.077277e-03 1.609229e-02 2.177684e-02 9.413380e-02 1.876288e-01 8.939775e-02 5.932387e-02 6.663250e-02 8.221889e-01 3.996510e-02 1.007929e-01 9.286776e-01 3.475853e-02 1.320855e-01 1.851818e+00 5.814416e-01 3.749498e-03 1.046515e+00 5.904445e-03 
40 801 0 0 0 9.171711e-03 3.689277e-02 8.834543e-02 3.127811e-01 4.203954e-03 1.409272e-02 2.167602e-02 6.840699e-02 1.685728e-01 1.067030e-01 4.871728e-02 6.802540e-02 7.300193e-01 3.351676e-02 1.053498e-01 9.486081e-01 3.284719e-02 1.259535e-01 2.063432e+00 4.993263e-01 3.499137e-03 1.146877e+00 6.319344e-03 
41 821 0 0 0 9.471840e-03 3.932580e-02 9.380446e-02 2.925881e-01 3.778262e-03 1.231842e-02 1.984441e-02 7.936575e-02 1.556595e-01 1.028696e-01 5.116956e-02 6.676906e-02 7.497968e-01 3.723049e-02 9.504921e-02 1.035963e+00 3.191931e-02 1.230305e-01 2.076231e+00 5.223029e-01 3.491876e-03 1.179460e+00 6.458657e-03 
42 841 0 0 0 1.012263e-02 4.080890e-02 9.363747e-02 3.238103e-01 4.121201e-03 8.303447e-03 1.758454e-02 8.443359e-02 1.525296e-01 1.106717e-01 5.599508e-02 6.429671e-02 6.887515e-01 2.989139e-02 9.606216e-02 1.057520e+00 3.338623e-02 1.233606e-01 2.147276e+00 5.048293e-01 3.375858e-03 1.094077e+00 6.717556e-03 
43 861 0 0 0 9.798926e-03 4.257205e-02 8.501574e-02 3.460671e-01 3.077245e-03 1.099594e-02 2.099243e-02 9.314137e-02 1.650760e-01 1.027611e-01 5.174174e-02 6.699558e-02 7.050350e-01 3.342318e-02 1.021856e-01 9.967126e-01 3.008181e-02 1.094198e-01 2.121520e+00 4.874878e-01 3.507029e-03 1.403924e+00 6.353418e-03 
44 881 0 0 0 9.758300e-03 4.229683e-02 8.402046e-02 3.213179e-01 3.642412e-03 7.529724e-03 2.178933e-02 9.734049e-02 1.472256e-01 8.244597e-02 5.484884e-02 6.882289e-02 7.694796e-01 2.654715e-02 1.134030e-01 1.041983e+00 3.003214e-02 1.211281e-01 2.010304e+00 5.015205e-01 3.953360e-03 1.319716e+00 6.052497e-03 
45 901 0 0 0 9.379505e-03 3.986479e-02 8.328774e-02 3.153293e-01 4.555175e-03 6.192411e-03 2.693909e-02 9.640325e-02 1.476197e-01 1.000904e-01 6.075660e-02 6.580788e-02 7.055300e-01 2.709072e-02 1.268044e-01 1.047540e+00 3.038550e-02 1.535639e-01 1.724987e+00 4.718896e-01 3.943225e-03 1.342783e+00 5.720941e-03 
46 921 0 0 0 8.988580e-03 4.186821e-02 8.345971e-02 2.860911e-01 4.392535e-03 5.321428e-03 2.345525e-02 8.135385e-02 1.413315e-01 1.082159e-01 5.234835e-02 6.187407e-02 7.302065e-01 2.334180e-02 1.029403e-01 9.973815e-01 3.160509e-02 1.570307e-01 2.021724e+00 4.269375e-01 3.647849e-03 1.292760e+00 5.910388e-03 
47 941 0 0 0 8.743144e-03 4.116815e-02 8.343075e-02 2.881453e-01 4.575897e-03 4.189370e-03 2.281512e-02 9.769234e-02 1.500377e-01 1.077401e-01 4.947071e-02 6.426062e-02 7.208898e-01 2.640594e-02 1.012952e-01 9.964644e-01 3.830792e-02 1.441910e-01 2.179833e+00 4.468756e-01 3.693266e-03 1.242584e+00 5.717784e-03 
48 961 0 0 0 9.250854e-03 4.077034e-02 8.728150e-02 2.822376e-01 4.612903e-03 1.007494e-03 1.888905e-02 8.977667e-02 1.218701e-01 1.213083e-01 4.895360e-02 6.202305e-02 6.985652e-01 2.705537e-02 9.284577e-02 1.090631e+00 3.873017e-02 1.442008e-01 2.276017e+00 4.200286e-01 3.368817e-03 1.261451e+00 5.532916e-03 
49 981 0 0 0 9.158439e-03 4.067368e-02 8.395967e-02 2.838384e-01 3.930334e-03 4.030971e-03 1.854494e-02 9.255612e-02 1.196816e-01 1.088011e-01 5.025278e-02 5.698303e-02 6.610340e-01 2.920385e-02 9.103279e-02 1.034618e+00 3.673606e-02 1.515779e-01 2.199389e+00 4.187565e-01 3.259340e-03 1.394029e+00 5.500335e-03 
50 1001 0 0 0 8.444697e-03 4.029165e-02 8.338584e-02 2.697935e-01 4.685229e-03 3.165392e-03 1.993480e-02 8.223153e-02 1.238238e-01 1.034014e-01 4.465399e-02 5.563337e-02 7.441002e-01 2.529144e-02 8.971406e-02 1.003005e+00 3.354953e-02 1.426925e-01 2.174093e+00 4.187146e-01 3.285115e-03 1.438309e+00 5.751522e-03 
51 1021 0 0 0 8.715956e-03 3.892899e-02 8.134419e-02 2.643176e-01 3.995895e-03 -7.603683e-04 2.014222e-02 8.434955e-02 1.183028e-01 1.108409e-01 4.281034e-02 5.830445e-02 7.216931e-01 2.871787e-02 9.773001e-02 1.015060e+00 3.269023e-02 1.403927e-01 2.235338e+00 3.995358e-01 3.190552e-03 1.446663e+00 6.033395e-03 
52 1041 0 0 0 9.042797e-03 4.002572e-02 8.162611e-02 2.732211e-01 4.221656e-03 -4.385067e-03 1.992033e-02 9.393220e-02 1.298731e-01 1.153036e-01 3.387910e-02 5.610842e-02 7.367503e-01 2.571595e-02 1.037244e-01 1.017969e+00 3.433031e-02 1.355496e-01 1.990998e+00 4.420136e-01 3.205408e-03 1.460306e+00 6.226910e-03 
53 1061 0 0 0 8.762737e-03 4.004660e-02 8.211211e-02 2.674055e-01 4.257057e-03 2.174817e-05 2.017498e-02 9.602153e-02 1.280042e-01 1.225028e-01 3.597158e-02 5.842652e-02 6.948849e-01 2.328741e-02 1.137612e-01 1.042320e+00 3.236167e-02 1.433178e-01 2.016523e+00 4.456551e-01 3.182221e-03 1.424350e+00 6.025120e-03 
54 1081 0 0 0 8.912588e-03 4.158310e-02 8.100612e-02 2.906722e-01 3.978196e-03 2.971570e-03 1.903957e-02 1.016891e-01 1.343438e-01 1.271296e-01 4.167227e-02 6.075208e-02 6.778834e-01 2.312047e-02 9.510899e-02 1.035727e+00 3.785172e-02 1.360773e-01 2.262880e+00 4.288168e-01 3.171015e-03 1.461647e+00 5.989246e-03 
55 1101 0 0 0 8.943914e-03 4.083041e-02 7.923106e-02 2.799762e-01 3.454248e-03 7.182298e-03 2.001773e-02 1.126289e-01 1.326243e-01 1.235189e-01 3.593757e-02 6.108113e-02 6.743650e-01 2.233121e-02 9.391266e-02 1.033402e+00 3.759492e-02 1.339364e-01 2.286770e+00 4.420731e-01 3.138159e-03 1.441518e+00 6.038647e-03 
56 1121 0 0 0 8.878294e-03 4.096241e-02 7.850282e-02 2.844470e-01 3.773452e-03 6.976070e-03 2.147368e-02 9.960224e-02 1.361045e-01 1.190913e-01 3.752622e-02 5.931243e-02 6.893435e-01 2.381197e-02 9.705690e-02 9.911844e-01 3.764107e-02 1.328186e-01 2.216707e+00 4.427588e-01 3.155623e-03 1.442828e+00 6.018950e-03 
57 1141 0 0 0 9.285078e-03 4.202524e-02 7.865385e-02 2.958835e-01 3.318285e-03 5.869120e-03 1.926938e-02 9.929046e-02 1.462614e-01 1.353527e-01 3.683901e-02 6.153899e-02 6.716189e-01 2.216803e-02 9.092865e-02 9.859925e-01 4.128575e-02 1.428274e-01 2.313854e+00 4.431771e-01 3.294436e-03 1.342787e+00 5.846990e-03 
58 1161 0 0 0 9.014486e-03 4.092031e-02 8.049465e-02 2.928393e-01 4.004006e-03 8.150377e-03 1.902582e-02 9.929177e-02 1.395759e-01 1.367916e-01 3.500706e-02 5.917306e-02 6.692015e-01 2.167577e-02 9.172952e-02 1.011837e+00 3.952748e-02 1.342764e-01 2.117627e+00 4.401288e-01 3.220734e-03 1.360540e+00 5.895958e-03 
59 1181 0 0 0 9.152011e-03 4.079092e-02 7.801776e-02 2.983680e-01 3.721526e-03 1.239609e-02 1.912394e-02 1.034038e-01 1.301547e-01 1.351491e-01 3.405966e-02 5.806452e-02 6.966390e-01 2.008125e-02 8.749702e-02 1.016400e+00 3.902119e-02 1.355539e-01 2.152584e+00 4.317180e-01 3.454205e-03 1.349249e+00 5.617813e-03 
60 1201 0 0 0 9.140187e-03 4.025721e-02 7.915201e-02 3.099057e-01 3.914647e-03 1.181298e-02 1.895856e-02 9.983899e-02 1.275954e-01 1.317952e-01 2.881808e-02 5.607441e-02 7.158082e-01 2.150038e-02 7.501877e-02 1.020952e+00 4.026995e-02 1.286385e-01 2.242830e+00 4.509235e-01 3.512208e-03 1.325169e+00 5.750731e-03 
61 1221 0 0 0 9.346237e-03 3.836442e-02 8.170372e-02 3.105474e-01 4.528308e-03 1.173789e-02 1.943049e-02 1.062333e-01 1.276695e-01 1.382149e-01 3.034943e-02 5.630451e-02 7.542360e-01 2.174374e-02 7.696402e-02 9.948639e-01 4.020830e-02 1.135678e-01 2.489028e+00 4.425392e-01 3.583300e-03 1.293544e+00 5.694470e-03 
62 1241 0 0 0 9.302450e-03 3.831698e-02 8.253583e-02 3.031099e-01 4.004353e-03 1.183929e-02 1.950255e-02 1.102619e-01 1.343837e-01 1.344609e-01 3.143262e-02 5.433897e-02 7.235913e-01 2.171091e-02 8.153905e-02 9.563281e-01 4.051469e-02 1.187676e-01 2.461035e+00 4.781010e-01 3.657451e-03 1.340342e+00 5.507137e-03 
63 1261 0 0 0 9.230099e-03 3.904265e-02 8.170598e-02 3.061179e-01 3.818720e-03 1.103253e-02 2.085063e-02 1.141623e-01 1.346694e-01 1.299446e-01 3.024447e-02 5.571578e-02 7.444227e-01 1.934025e-02 9.180428e-02 9.737633e-01 3.956471e-02 1.120760e-01 2.317803e+00 4.763880e-01 3.790848e-03 1.462742e+00 5.523166e-03 
64 1281 0 0 0 9.371946e-03 3.698454e-02 7.938882e-02 3.154748e-01 2.853238e-03 1.059980e-02 2.089497e-02 1.186978e-01 1.353792e-01 1.375768e-01 3.187122e-02 5.262645e-02 7.090890e-01 2.042305e-02 9.750880e-02 9.673213e-01 3.811115e-02 1.052354e-01 2.339491e+00 5.241519e-01 3.776338e-03 1.451246e+00 5.501229e-03 
65 1301 0 0 0 9.375358e-03 3.593422e-02 7.992975e-02 3.059667e-01 3.579193e-03 1.067088e-02 2.114674e-02 1.100892e-01 1.334785e-01 1.325640e-01 3.126383e-02 5.274414e-02 7.736302e-01 1.834863e-02 1.019445e-01 9.547711e-01 3.876334e-02 1.037293e-01 2.302042e+00 4.995864e-01 3.917741e-03 1.385477e+00 5.394104e-03 
66 1321 0 0 0 9.609924e-03 3.422882e-02 7.979227e-02 2.949431e-01 3.161771e-03 1.178277e-02 2.144881e-02 1.184836e-01 1.412963e-01 1.322295e-01 2.840787e-02 5.314754e-02 7.291289e-01 1.521020e-02 9.997362e-02 9.560627e-01 4.194820e-02 9.412235e-02 2.333564e+00 5.115160e-01 3.907859e-03 1.359068e+00 5.285926e-03 
67 1341 0 0 0 1.014626e-02 3.365771e-02 8.259388e-02 3.079983e-01 2.860381e-03 1.326813e-02 2.002495e-02 1.237495e-01 1.428572e-01 1.410070e-01 3.101889e-02 5.028686e-02 7.687276e-01 1.836941e-02 1.087791e-01 9.223698e-01 4.327764e-02 9.661256e-02 2.328025e+00 5.372553e-01 3.871841e-03 1.322594e+00 4.995722e-03 
68 1361 0 0 0 1.004479e-02 3.292793e-02 7.992730e-02 2.969711e-01 2.673937e-03 9.730504e-03 2.052552e-02 1.404106e-01 1.367383e-01 1.309636e-01 3.123225e-02 5.060124e-02 7.841315e-01 1.771395e-02 1.159685e-01 9.363086e-01 4.430381e-02 9.746456e-02 2.277402e+00 5.187735e-01 3.889910e-03 1.321324e+00 4.871232e-03 
69 1381 0 0 0 1.011928e-02 3.277403e-02 7.899033e-02 3.021203e-01 1.752176e-03 9.605575e-03 1.988566e-02 1.413159e-01 1.321755e-01 1.266247e-01 3.105212e-02 5.228055e-02 7.872357e-01 1.863679e-02 1.161051e-01 9.491579e-01 4.222388e-02 1.070207e-01 2.175082e+00 5.547443e-01 3.731160e-03 1.370485e+00 4.914161e-03 
70 1401 0 0 0 1.041253e-02 3.413619e-02 7.985267e-02 2.938945e-01 1.593207e-03 1.229565e-02 1.976730e-02 1.377229e-01 1.296769e-01 1.311266e-01 3.310132e-02 5.435475e-02 7.817545e-01 1.903891e-02 1.144840e-01 1.001057e+00 4.385722e-02 1.167311e-01 2.250665e+00 5.470862e-01 3.906194e-03 1.380340e+00 5.071023e-03 
